t_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,energy_J,status
13430.0,99998803145.20425,402898392.5610589,0.0,-178.235996095603,29999.64092895633,0.0,-877172568.7866387,ok
13440.0,99998801362.18073,403198388.96767414,0.0,-178.36871087391432,29999.64039402545,0.0,-877172568.7866386,ok
13450.0,99998799577.83005,403498385.3689381,0.0,-178.50142565214446,29999.639858696402,0.0,-877172568.7866383,ok
13460.0,99998797792.15222,403798381.76484674,0.0,-178.63414043029334,29999.639322969186,0.0,-877172568.7866383,ok
13470.0,99998796005.14725,404098378.15539616,0.0,-178.76685520836094,29999.6387868438,0.0,-877172568.7866383,ok
13480.0,99998794216.81512,404398374.5405823,0.0,-178.89956998634716,29999.638250320248,0.0,-877172568.7866384,ok
13490.0,99998792427.15585,404698370.9204012,0.0,-179.03228476425195,29999.637713398526,0.0,-877172568.7866383,ok
13500.0,99998790636.16943,404998367.2948489,0.0,-179.16499954207526,29999.637176078635,0.0,-877172568.7866383,ok
13510.0,99998788843.85587,405298363.6639215,0.0,-179.297714319817,29999.63663836058,0.0,-877172568.7866383,ok
13520.0,99998787050.21515,405598360.02761483,0.0,-179.43042909747714,29999.636100244352,0.0,-877172568.786638,ok
13530.0,99998785255.24728,405898356.38592505,0.0,-179.56314387505563,29999.635561729956,0.0,-877172568.7866381,ok
13540.0,99998783458.95227,406198352.73884815,0.0,-179.69585865255237,29999.635022817394,0.0,-877172568.786638,ok
13550.0,99998781661.33011,406498349.0863801,0.0,-179.82857342996732,29999.634483506663,0.0,-877172568.7866383,ok
13560.0,99998779862.3808,406798345.428517,0.0,-179.9612882073004,29999.633943797762,0.0,-877172568.7866383,ok
13570.0,99998778062.10434,407098341.76525474,0.0,-180.09400298455162,29999.633403690696,0.0,-877172568.7866383,ok
13580.0,99998776260.50073,407398338.09658945,0.0,-180.22671776172083,29999.63286318546,0.0,-877172568.786638,ok
13590.0,99998774457.56998,407698334.4225171,0.0,-180.35943253880802,29999.632322282054,0.0,-877172568.7866385,ok
13600.0,99998772653.31207,407998330.74303377,0.0,-180.49214731581313,29999.63178098048,0.0,-877172568.7866385,ok
13610.0,99998770847.72702,408298327.0581354,0.0,-180.62486209273607,29999.631239280738,0.0,-877172568.7866385,ok
13620.0,99998769040.81482,408598323.36781806,0.0,-180.7575768695768,29999.630697182827,0.0,-877172568.7866385,ok
13630.0,99998767232.57547,408898319.6720777,0.0,-180.89029164633527,29999.630154686747,0.0,-877172568.786639,ok
13640.0,99998765423.00897,409198315.97091043,0.0,-181.0230064230114,29999.6296117925,0.0,-877172568.7866387,ok
13650.0,99998763612.11534,409498312.2643122,0.0,-181.15572119960513,29999.629068500086,0.0,-877172568.7866387,ok
13660.0,99998761799.89456,409798308.5522791,0.0,-181.2884359761164,29999.6285248095,0.0,-877172568.7866389,ok
13670.0,99998759986.34663,410098304.8348071,0.0,-181.42115075254517,29999.627980720747,0.0,-877172568.7866387,ok
13680.0,99998758171.47156,410398301.1118922,0.0,-181.55386552889135,29999.627436233826,0.0,-877172568.7866385,ok
13690.0,99998756355.26933,410698297.3835305,0.0,-181.6865803051549,29999.626891348737,0.0,-877172568.7866383,ok
13700.0,99998754537.73996,410998293.6497179,0.0,-181.81929508133575,29999.626346065477,0.0,-877172568.7866385,ok
13710.0,99998752718.88344,411298289.9104505,0.0,-181.95200985743386,29999.625800384052,0.0,-877172568.7866381,ok
13720.0,99998750898.69977,411598286.1657243,0.0,-182.08472463344916,29999.625254304457,0.0,-877172568.7866383,ok
13730.0,99998749077.18895,411898282.4155353,0.0,-182.21743940938157,29999.624707826693,0.0,-877172568.7866383,ok
13740.0,99998747254.35098,412198278.6598795,0.0,-182.35015418523105,29999.62416095076,0.0,-877172568.7866381,ok
13750.0,99998745430.18587,412498274.898753,0.0,-182.4828689609975,29999.62361367666,0.0,-877172568.786638,ok
13760.0,99998743604.6936,412798271.1321517,0.0,-182.61558373668092,29999.62306600439,0.0,-877172568.7866383,ok
13770.0,99998741777.87419,413098267.3600717,0.0,-182.7482985122812,29999.622517933953,0.0,-877172568.7866381,ok
13780.0,99998739949.72763,413398263.58250904,0.0,-182.8810132877983,29999.621969465345,0.0,-877172568.7866383,ok
13790.0,99998738120.25392,413698259.7994597,0.0,-183.01372806323218,29999.621420598567,0.0,-877172568.7866385,ok
13800.0,99998736289.45306,413998256.0109197,0.0,-183.14644283858274,29999.620871333624,0.0,-877172568.7866385,ok
13810.0,99998734457.32506,414298252.21688503,0.0,-183.27915761384995,29999.62032167051,0.0,-877172568.7866384,ok
13820.0,99998732623.8699,414598248.4173518,0.0,-183.41187238903373,29999.61977160923,0.0,-877172568.7866385,ok
13830.0,99998730789.0876,414898244.6123159,0.0,-183.54458716413404,29999.619221149776,0.0,-877172568.7866389,ok
13840.0,99998728952.97815,415198240.8017734,0.0,-183.6773019391508,29999.61867029216,0.0,-877172568.7866385,ok
13850.0,99998727115.54155,415498236.9857204,0.0,-183.81001671408396,29999.61811903637,0.0,-877172568.7866385,ok
13860.0,99998725276.7778,415798233.1641528,0.0,-183.94273148893345,29999.617567382415,0.0,-877172568.786639,ok
13870.0,99998723436.68692,416098229.3370667,0.0,-184.0754462636992,29999.61701533029,0.0,-877172568.7866389,ok
13880.0,99998721595.26889,416398225.50445807,0.0,-184.2081610383812,29999.616462879992,0.0,-877172568.7866387,ok
13890.0,99998719752.52371,416698221.66632295,0.0,-184.34087581297933,29999.61591003153,0.0,-877172568.7866385,ok
13900.0,99998717908.45139,416998217.82265735,0.0,-184.47359058749356,29999.6153567849,0.0,-877172568.7866384,ok
13910.0,99998716063.05191,417298213.9734573,0.0,-184.60630536192383,29999.6148031401,0.0,-877172568.7866383,ok
13920.0,99998714216.32529,417598210.1187188,0.0,-184.73902013627009,29999.61424909713,0.0,-877172568.7866381,ok
13930.0,99998712368.27151,417898206.2584379,0.0,-184.87173491053224,29999.61369465599,0.0,-877172568.7866383,ok
13940.0,99998710518.8906,418198202.39261055,0.0,-185.00444968471024,29999.61313981668,0.0,-877172568.7866383,ok
13950.0,99998708668.18253,418498198.52123284,0.0,-185.13716445880405,29999.612584579205,0.0,-877172568.7866383,ok
13960.0,99998706816.14731,418798194.6443008,0.0,-185.2698792328136,29999.61202894356,0.0,-877172568.786638,ok
13970.0,99998704962.78494,419098190.7618104,0.0,-185.4025940067388,29999.611472909746,0.0,-877172568.7866381,ok
13980.0,99998703108.09543,419398186.8737577,0.0,-185.53530878057964,29999.610916477763,0.0,-877172568.786638,ok
13990.0,99998701252.07877,419698182.98013866,0.0,-185.668023554336,29999.61035964761,0.0,-877172568.7866383,ok
14000.0,99998699394.73495,419998179.0809493,0.0,-185.80073832800787,29999.609802419287,0.0,-877172568.7866381,ok
14010.0,99998697536.064,420298175.1761857,0.0,-185.93345310159515,29999.6092447928,0.0,-877172568.7866381,ok
14020.0,99998695676.06589,420598171.26584387,0.0,-186.06616787509782,29999.60868676814,0.0,-877172568.7866383,ok
14030.0,99998693814.74063,420898167.3499198,0.0,-186.1988826485158,29999.608128345313,0.0,-877172568.7866384,ok
14040.0,99998691952.08823,421198163.42840946,0.0,-186.331597421849,29999.607569524316,0.0,-877172568.7866383,ok
14050.0,99998690088.10867,421498159.5013089,0.0,-186.46431219509742,29999.60701030515,0.0,-877172568.7866383,ok
14060.0,99998688222.80197,421798155.5686142,0.0,-186.59702696826096,29999.606450687814,0.0,-877172568.7866384,ok
14070.0,99998686356.16812,422098151.6303213,0.0,-186.72974174133955,29999.60589067231,0.0,-877172568.7866385,ok
14080.0,99998684488.20712,422398147.6864263,0.0,-186.86245651433316,29999.605330258633,0.0,-877172568.786639,ok
14090.0,99998682618.91899,422698143.7369251,0.0,-186.9951712872417,29999.604769446792,0.0,-877172568.7866387,ok
14100.0,99998680748.30371,422998139.78181386,0.0,-187.12788606006515,29999.604208236782,0.0,-877172568.7866385,ok
14110.0,99998678876.36128,423298135.8210885,0.0,-187.26060083280342,29999.603646628602,0.0,-877172568.7866383,ok
14120.0,99998677003.0917,423598131.8547451,0.0,-187.39331560545645,29999.603084622253,0.0,-877172568.7866385,ok
14130.0,99998675128.49498,423898127.8827796,0.0,-187.5260303780242,29999.602522217734,0.0,-877172568.7866385,ok
14140.0,99998673252.5711,424198123.9051881,0.0,-187.65874515050658,29999.601959415046,0.0,-877172568.7866381,ok
14150.0,99998671375.32008,424498119.92196655,0.0,-187.79145992290353,29999.601396214188,0.0,-877172568.786638,ok
14160.0,99998669496.74191,424798115.933111,0.0,-187.92417469521502,29999.60083261516,0.0,-877172568.7866383,ok
14170.0,99998667616.8366,425098111.9386175,0.0,-188.05688946744095,29999.600268617964,0.0,-877172568.7866384,ok
14180.0,99998665735.60413,425398107.93848205,0.0,-188.1896042395813,29999.599704222597,0.0,-877172568.786638,ok
14190.0,99998663853.04451,425698103.93270063,0.0,-188.322319011636,29999.59913942906,0.0,-877172568.7866383,ok
14200.0,99998661969.15775,425998099.9212693,0.0,-188.455033783605,29999.59857423736,0.0,-877172568.7866385,ok
14210.0,99998660083.94383,426298095.90418404,0.0,-188.5877485554882,29999.59800864749,0.0,-877172568.7866383,ok
14220.0,99998658197.40277,426598091.88144094,0.0,-188.72046332728556,29999.597442659448,0.0,-877172568.7866385,ok
14230.0,99998656309.53456,426898087.8530359,0.0,-188.853178098997,29999.596876273237,0.0,-877172568.7866381,ok
14240.0,99998654420.3392,427198083.8189651,0.0,-188.9858928706225,29999.596309488858,0.0,-877172568.7866383,ok
14250.0,99998652529.8167,427498079.7792244,0.0,-189.11860764216198,29999.59574230631,0.0,-877172568.7866383,ok
14260.0,99998650637.96704,427798075.7338099,0.0,-189.25132241361538,29999.59517472559,0.0,-877172568.7866387,ok
14270.0,99998648744.79024,428098071.68271756,0.0,-189.38403718498265,29999.5946067467,0.0,-877172568.7866385,ok
14280.0,99998646850.28629,428398067.6259435,0.0,-189.5167519562637,29999.594038369643,0.0,-877172568.7866385,ok
14290.0,99998644954.45518,428698063.56348366,0.0,-189.6494667274585,29999.593469594416,0.0,-877172568.7866387,ok
14300.0,99998643057.29695,428998059.4953341,0.0,-189.78218149856698,29999.59290042102,0.0,-877172568.7866385,ok
14310.0,99998641158.81157,429298055.4214908,0.0,-189.91489626958906,29999.592330849453,0.0,-877172568.7866383,ok
14320.0,99998639258.99904,429598051.34194976,0.0,-190.0476110405247,29999.591760879717,0.0,-877172568.7866383,ok
14330.0,99998637357.85936,429898047.2567071,0.0,-190.18032581137385,29999.591190511812,0.0,-877172568.7866385,ok
14340.0,99998635455.39253,430198043.16575867,0.0,-190.31304058213644,29999.590619745737,0.0,-877172568.786638,ok
14350.0,99998633551.59856,430498039.0691006,0.0,-190.4457553528124,29999.590048581493,0.0,-877172568.7866383,ok
14360.0,99998631646.47743,430798034.9667289,0.0,-190.57847012340167,29999.58947701908,0.0,-877172568.7866385,ok
14370.0,99998629740.02916,431098030.85863966,0.0,-190.7111848939042,29999.588905058496,0.0,-877172568.7866385,ok
14380.0,99998627832.25374,431398026.74482876,0.0,-190.8438996643199,29999.588332699743,0.0,-877172568.7866383,ok
14390.0,99998625923.15117,431698022.6252923,0.0,-190.97661443464875,29999.58775994282,0.0,-877172568.7866381,ok
14400.0,99998624012.72145,431998018.5000263,0.0,-191.10932920489068,29999.58718678773,0.0,-877172568.7866383,ok
14410.0,99998622100.96458,432298014.3690267,0.0,-191.24204397504562,29999.586613234467,0.0,-877172568.7866384,ok
14420.0,99998620187.88057,432598010.2322896,0.0,-191.3747587451135,29999.586039283036,0.0,-877172568.7866383,ok
14430.0,99998618273.4694,432898006.089811,0.0,-191.50747351509426,29999.585464933436,0.0,-877172568.7866384,ok
14440.0,99998616357.7311,433198001.941587,0.0,-191.64018828498786,29999.584890185666,0.0,-877172568.7866384,ok
14450.0,99998614440.66563,433497997.78761345,0.0,-191.77290305479423,29999.584315039727,0.0,-877172568.7866385,ok
14460.0,99998612522.27303,433797993.6278865,0.0,-191.9056178245133,29999.583739495618,0.0,-877172568.7866385,ok
14470.0,99998610602.55327,434097989.46240205,0.0,-192.03833259414506,29999.58316355334,0.0,-877172568.7866385,ok
14480.0,99998608681.50636,434397985.29115623,0.0,-192.17104736368938,29999.58258721289,0.0,-877172568.7866389,ok
14490.0,99998606759.13231,434697981.114145,0.0,-192.30376213314625,29999.582010474274,0.0,-877172568.7866387,ok
14500.0,99998604835.4311,434997976.93136436,0.0,-192.43647690251558,29999.581433337487,0.0,-877172568.7866387,ok
14510.0,99998602910.40277,435297972.74281037,0.0,-192.5691916717973,29999.58085580253,0.0,-877172568.7866389,ok
14520.0,99998600984.04729,435597968.5484791,0.0,-192.7019064409914,29999.580277869405,0.0,-877172568.7866387,ok
14530.0,99998599056.36465,435897964.34836644,0.0,-192.83462121009777,29999.57969953811,0.0,-877172568.7866384,ok
14540.0,99998597127.35487,436197960.1424685,0.0,-192.96733597911637,29999.579120808645,0.0,-877172568.7866383,ok
14550.0,99998595197.01794,436497955.9307813,0.0,-193.10005074804712,29999.57854168101,0.0,-877172568.7866384,ok
14560.0,99998593265.35387,436797951.7133008,0.0,-193.23276551689,29999.577962155206,0.0,-877172568.786638,ok
14570.0,99998591332.36264,437097947.4900231,0.0,-193.3654802856449,29999.57738223123,0.0,-877172568.7866384,ok
14580.0,99998589398.04427,437397943.2609441,0.0,-193.4981950543118,29999.576801909083,0.0,-877172568.7866383,ok
14590.0,99998587462.39874,437697939.0260599,0.0,-193.6309098228906,29999.576221188767,0.0,-877172568.786638,ok
14600.0,99998585525.42607,437997934.78536654,0.0,-193.76362459138127,29999.57564007028,0.0,-877172568.786638,ok
14610.0,99998583587.12625,438297930.53885996,0.0,-193.89633935978375,29999.575058553626,0.0,-877172568.786638,ok
14620.0,99998581647.49928,438597926.2865363,0.0,-194.02905412809798,29999.5744766388,0.0,-877172568.7866383,ok
14630.0,99998579706.54517,438897922.0283914,0.0,-194.1617688963239,29999.573894325807,0.0,-877172568.7866385,ok
14640.0,99998577764.2639,439197917.76442146,0.0,-194.29448366446144,29999.573311614644,0.0,-877172568.786638,ok
14650.0,99998575820.65549,439497913.4946224,0.0,-194.42719843251052,29999.57272850531,0.0,-877172568.786638,ok
14660.0,99998573875.71992,439797909.21899027,0.0,-194.55991320047113,29999.57214499781,0.0,-877172568.7866383,ok
14670.0,99998571929.45721,440097904.93752104,0.0,-194.69262796834317,29999.571561092132,0.0,-877172568.7866381,ok
14680.0,99998569981.86736,440397900.6502108,0.0,-194.8253427361266,29999.570976788287,0.0,-877172568.7866384,ok
14690.0,99998568032.95035,440697896.3570555,0.0,-194.95805750382135,29999.570392086272,0.0,-877172568.7866386,ok
14700.0,99998566082.70619,440997892.05805117,0.0,-195.09077227142734,29999.56980698609,0.0,-877172568.7866389,ok
14710.0,99998564131.1349,441297887.75319386,0.0,-195.22348703894454,29999.569221487734,0.0,-877172568.7866387,ok
14720.0,99998562178.23647,441597883.4424796,0.0,-195.35620180637287,29999.56863559121,0.0,-877172568.7866383,ok
14730.0,99998560224.01088,441897879.1259044,0.0,-195.4889165737123,29999.56804929652,0.0,-877172568.7866381,ok
14740.0,99998558268.45815,442197874.80346423,0.0,-195.62163134096272,29999.567462603656,0.0,-877172568.7866383,ok
14750.0,99998556311.57826,442497870.4751552,0.0,-195.7543461081241,29999.56687551262,0.0,-877172568.7866385,ok
14760.0,99998554353.37123,442797866.1409732,0.0,-195.8870608751964,29999.566288023416,0.0,-877172568.7866383,ok
14770.0,99998552393.83705,443097861.80091435,0.0,-196.01977564217952,29999.56570013604,0.0,-877172568.7866383,ok
14780.0,99998550432.97572,443397857.4549746,0.0,-196.15249040907344,29999.565111850497,0.0,-877172568.7866385,ok
14790.0,99998548470.78725,443697853.10315,0.0,-196.28520517587805,29999.564523166784,0.0,-877172568.786638,ok
14800.0,99998546507.27162,443997848.7454366,0.0,-196.41791994259333,29999.5639340849,0.0,-877172568.7866381,ok
14810.0,99998544542.42885,444297844.3818304,0.0,-196.5506347092192,29999.563344604845,0.0,-877172568.7866378,ok
14820.0,99998542576.25893,444597840.0123274,0.0,-196.6833494757556,29999.56275472662,0.0,-877172568.7866383,ok
14830.0,99998540608.76186,444897835.6369236,0.0,-196.81606424220246,29999.562164450224,0.0,-877172568.7866383,ok
14840.0,99998538639.93764,445197831.25561506,0.0,-196.94877900855974,29999.56157377566,0.0,-877172568.7866383,ok
14850.0,99998536669.78627,445497826.8683978,0.0,-197.08149377482738,29999.560982702926,0.0,-877172568.7866383,ok
14860.0,99998534698.30775,445797822.47526777,0.0,-197.21420854100532,29999.56039123202,0.0,-877172568.7866383,ok
14870.0,99998532725.50209,446097818.07622105,0.0,-197.34692330709348,29999.55979936294,0.0,-877172568.7866385,ok
14880.0,99998530751.36928,446397813.6712537,0.0,-197.47963807309182,29999.559207095695,0.0,-877172568.7866385,ok
14890.0,99998528775.90932,446697809.2603617,0.0,-197.61235283900027,29999.55861443028,0.0,-877172568.7866387,ok
14900.0,99998526799.12221,446997804.84354097,0.0,-197.74506760481876,29999.558021366694,0.0,-877172568.7866385,ok
14910.0,99998524821.00797,447297800.42078763,0.0,-197.87778237054724,29999.557427904936,0.0,-877172568.7866386,ok
14920.0,99998522841.56657,447597795.99209774,0.0,-198.01049713618565,29999.556834045008,0.0,-877172568.7866384,ok
14930.0,99998520860.79803,447897791.5574672,0.0,-198.14321190173393,29999.55623978691,0.0,-877172568.7866386,ok
14940.0,99998518878.70235,448197787.11689216,0.0,-198.27592666719204,29999.555645130644,0.0,-877172568.7866384,ok
14950.0,99998516895.27951,448497782.67036855,0.0,-198.40864143255988,29999.555050076207,0.0,-877172568.7866383,ok
14960.0,99998514910.52953,448797778.2178924,0.0,-198.54135619783742,29999.554454623598,0.0,-877172568.7866384,ok
14970.0,99998512924.4524,449097773.75945973,0.0,-198.67407096302458,29999.55385877282,0.0,-877172568.7866383,ok
14980.0,99998510937.04811,449397769.29506654,0.0,-198.8067857281213,29999.55326252387,0.0,-877172568.7866383,ok
14990.0,99998508948.31668,449697764.8247089,0.0,-198.93950049312753,29999.552665876752,0.0,-877172568.786638,ok
15000.0,99998506958.2581,449997760.3483828,0.0,-199.0722152580432,29999.55206883146,0.0,-877172568.786638,ok
15010.0,99998504966.87238,450297755.8660842,0.0,-199.20493002286827,29999.551471388,0.0,-877172568.786638,ok
15020.0,99998502974.1595,450597751.3778092,0.0,-199.33764478760267,29999.55087354637,0.0,-877172568.7866383,ok
